experiment_id,best_cost,dt,edges
20,13.503101489368973,0.010781049728393555,"[(0, 37), (0, 45), (1, 49), (1, 57), (2, 33), (2, 41), (3, 35), (3, 44), (4, 39), (4, 46), (5, 55), (5, 56), (6, 57), (6, 58), (7, 52), (7, 53), (8, 61), (8, 62), (9, 34), (9, 42), (10, 58), (10, 59), (11, 41), (11, 51), (12, 60), (12, 61), (13, 48), (13, 56), (14, 52), (14, 54), (15, 54), (15, 62), (16, 36), (16, 44), (17, 53), (17, 59), (18, 40), (18, 48), (19, 63), (19, 64), (20, 39), (20, 47), (21, 42), (21, 43), (22, 37), (22, 38), (23, 35), (23, 43), (24, 40), (24, 47), (25, 50), (25, 51), (26, 60), (26, 64), (27, 55), (27, 63), (28, 49), (28, 50), (29, 34), (29, 65), (30, 38), (30, 46), (31, 36), (31, 45), (32, 33), (32, 65)]"
21,9.333400116535914,0.05540895462036133,"[(0, 35), (0, 36), (1, 40), (1, 48), (2, 58), (2, 59), (3, 53), (3, 55), (4, 51), (4, 52), (5, 38), (5, 39), (6, 60), (6, 61), (7, 44), (7, 45), (8, 54), (8, 62), (9, 37), (9, 38), (10, 36), (10, 37), (11, 46), (11, 47), (12, 47), (12, 56), (13, 50), (13, 51), (14, 42), (14, 43), (15, 33), (15, 34), (16, 56), (16, 64), (17, 34), (17, 35), (18, 59), (18, 60), (19, 46), (19, 48), (20, 39), (20, 40), (21, 53), (21, 54), (22, 55), (22, 63), (23, 63), (23, 64), (24, 49), (24, 50), (25, 57), (25, 58), (26, 43), (26, 44), (27, 41), (27, 42), (28, 33), (28, 65), (29, 45), (29, 52), (30, 49), (30, 57), (31, 61), (31, 62), (32, 41), (32, 65)]"
22,11.336043767848238,0.02161717414855957,"[(0, 57), (0, 58), (1, 54), (1, 62), (2, 53), (2, 61), (3, 38), (3, 46), (4, 50), (4, 51), (5, 59), (5, 60), (6, 55), (6, 56), (7, 41), (7, 51), (8, 38), (8, 39), (9, 56), (9, 64), (10, 49), (10, 57), (11, 63), (11, 64), (12, 49), (12, 50), (13, 46), (13, 47), (14, 35), (14, 42), (15, 44), (15, 45), (16, 61), (16, 62), (17, 33), (17, 41), (18, 48), (18, 55), (19, 33), (19, 65), (20, 42), (20, 43), (21, 36), (21, 37), (22, 52), (22, 60), (23, 54), (23, 63), (24, 34), (24, 35), (25, 40), (25, 47), (26, 36), (26, 45), (27, 58), (27, 59), (28, 43), (28, 44), (29, 37), (29, 39), (30, 52), (30, 53), (31, 40), (31, 48), (32, 34), (32, 65)]"
23,8.417266507748883,0.038848876953125,"[(0, 57), (0, 59), (1, 56), (1, 64), (2, 47), (2, 48), (3, 41), (3, 42), (4, 54), (4, 62), (5, 36), (5, 44), (6, 42), (6, 45), (7, 54), (7, 55), (8, 45), (8, 46), (9, 58), (9, 59), (10, 51), (10, 58), (11, 49), (11, 57), (12, 39), (12, 40), (13, 36), (13, 37), (14, 52), (14, 60), (15, 49), (15, 50), (16, 53), (16, 55), (17, 37), (17, 38), (18, 60), (18, 61), (19, 47), (19, 56), (20, 43), (20, 44), (21, 35), (21, 43), (22, 63), (22, 64), (23, 53), (23, 61), (24, 51), (24, 52), (25, 34), (25, 35), (26, 38), (26, 39), (27, 33), (27, 34), (28, 40), (28, 48), (29, 62), (29, 63), (30, 41), (30, 65), (31, 46), (31, 50), (32, 33), (32, 65)]"
24,10.42607506692209,0.07719922065734863,"[(0, 41), (0, 42), (1, 58), (1, 59), (2, 36), (2, 37), (3, 56), (3, 64), (4, 46), (4, 47), (5, 47), (5, 48), (6, 40), (6, 48), (7, 43), (7, 51), (8, 53), (8, 61), (9, 39), (9, 40), (10, 38), (10, 39), (11, 54), (11, 55), (12, 49), (12, 50), (13, 54), (13, 60), (14, 42), (14, 43), (15, 53), (15, 59), (16, 50), (16, 51), (17, 49), (17, 57), (18, 63), (18, 64), (19, 52), (19, 60), (20, 61), (20, 62), (21, 41), (21, 65), (22, 45), (22, 46), (23, 34), (23, 35), (24, 37), (24, 38), (25, 44), (25, 45), (26, 33), (26, 34), (27, 62), (27, 63), (28, 35), (28, 36), (29, 57), (29, 58), (30, 55), (30, 56), (31, 44), (31, 52), (32, 33), (32, 65)]"
25,9.29657619917367,0.03786206245422363,"[(0, 55), (0, 56), (1, 42), (1, 43), (2, 51), (2, 53), (3, 36), (3, 37), (4, 54), (4, 62), (5, 59), (5, 60), (6, 61), (6, 64), (7, 38), (7, 46), (8, 49), (8, 57), (9, 38), (9, 39), (10, 44), (10, 45), (11, 33), (11, 41), (12, 57), (12, 58), (13, 34), (13, 42), (14, 51), (14, 60), (15, 35), (15, 43), (16, 52), (16, 61), (17, 50), (17, 58), (18, 44), (18, 46), (19, 50), (19, 59), (20, 54), (20, 55), (21, 47), (21, 56), (22, 47), (22, 48), (23, 37), (23, 45), (24, 62), (24, 63), (25, 34), (25, 65), (26, 35), (26, 36), (27, 41), (27, 49), (28, 52), (28, 53), (29, 40), (29, 48), (30, 63), (30, 64), (31, 39), (31, 40), (32, 33), (32, 65)]"
26,11.054898648535993,0.0225369930267334,"[(0, 50), (0, 59), (1, 34), (1, 42), (2, 53), (2, 62), (3, 36), (3, 44), (4, 54), (4, 62), (5, 54), (5, 55), (6, 39), (6, 40), (7, 39), (7, 46), (8, 52), (8, 60), (9, 44), (9, 45), (10, 42), (10, 43), (11, 41), (11, 65), (12, 60), (12, 61), (13, 47), (13, 56), (14, 53), (14, 61), (15, 35), (15, 36), (16, 50), (16, 51), (17, 37), (17, 38), (18, 58), (18, 59), (19, 37), (19, 45), (20, 38), (20, 46), (21, 49), (21, 57), (22, 51), (22, 52), (23, 63), (23, 64), (24, 35), (24, 43), (25, 56), (25, 64), (26, 57), (26, 58), (27, 33), (27, 34), (28, 40), (28, 48), (29, 41), (29, 49), (30, 55), (30, 63), (31, 47), (31, 48), (32, 33), (32, 65)]"
27,11.6838594639978,0.04330897331237793,"[(0, 42), (0, 50), (1, 37), (1, 38), (2, 61), (2, 62), (3, 35), (3, 36), (4, 49), (4, 57), (5, 51), (5, 52), (6, 60), (6, 61), (7, 43), (7, 51), (8, 48), (8, 54), (9, 63), (9, 64), (10, 34), (10, 35), (11, 41), (11, 42), (12, 34), (12, 65), (13, 52), (13, 59), (14, 57), (14, 58), (15, 43), (15, 44), (16, 39), (16, 40), (17, 53), (17, 60), (18, 38), (18, 39), (19, 58), (19, 59), (20, 62), (20, 64), (21, 54), (21, 55), (22, 44), (22, 46), (23, 49), (23, 50), (24, 55), (24, 56), (25, 45), (25, 53), (26, 45), (26, 47), (27, 40), (27, 48), (28, 56), (28, 63), (29, 33), (29, 41), (30, 46), (30, 47), (31, 36), (31, 37), (32, 33), (32, 65)]"
28,10.787578575064744,0.05448293685913086,"[(0, 39), (0, 47), (1, 37), (1, 38), (2, 46), (2, 61), (3, 48), (3, 55), (4, 45), (4, 46), (5, 37), (5, 44), (6, 49), (6, 50), (7, 42), (7, 43), (8, 40), (8, 48), (9, 35), (9, 36), (10, 63), (10, 64), (11, 60), (11, 61), (12, 58), (12, 59), (13, 55), (13, 63), (14, 56), (14, 64), (15, 38), (15, 47), (16, 39), (16, 40), (17, 49), (17, 57), (18, 54), (18, 62), (19, 51), (19, 52), (20, 33), (20, 41), (21, 52), (21, 53), (22, 53), (22, 54), (23, 57), (23, 58), (24, 50), (24, 51), (25, 34), (25, 35), (26, 41), (26, 42), (27, 43), (27, 44), (28, 56), (28, 62), (29, 59), (29, 60), (30, 34), (30, 65), (31, 36), (31, 45), (32, 33), (32, 65)]"
29,10.178158584387123,0.02280402183532715,"[(0, 63), (0, 64), (1, 34), (1, 41), (2, 46), (2, 53), (3, 38), (3, 45), (4, 39), (4, 40), (5, 62), (5, 63), (6, 50), (6, 51), (7, 33), (7, 65), (8, 56), (8, 64), (9, 60), (9, 61), (10, 61), (10, 62), (11, 37), (11, 52), (12, 59), (12, 60), (13, 55), (13, 56), (14, 49), (14, 50), (15, 57), (15, 58), (16, 49), (16, 57), (17, 43), (17, 44), (18, 38), (18, 39), (19, 40), (19, 48), (20, 54), (20, 55), (21, 51), (21, 52), (22, 44), (22, 45), (23, 47), (23, 48), (24, 58), (24, 59), (25, 53), (25, 54), (26, 36), (26, 37), (27, 33), (27, 34), (28, 42), (28, 43), (29, 46), (29, 47), (30, 41), (30, 42), (31, 35), (31, 36), (32, 35), (32, 65)]"
