experiment_id,best_cost,dt,assignment,edges
44,10.506203597634494,0.2669708728790283,"[(0, 49), (0, 60), (1, 49), (1, 58), (2, 52), (2, 54), (3, 59), (3, 63), (4, 38), (4, 40), (5, 45), (5, 46), (6, 46), (6, 47), (7, 54), (7, 56), (8, 44), (8, 60), (9, 36), (9, 43), (10, 36), (10, 38), (11, 33), (11, 35), (12, 62), (12, 63), (13, 42), (13, 44), (14, 37), (14, 39), (15, 34), (15, 43), (16, 40), (16, 41), (17, 35), (17, 42), (18, 39), (18, 41), (19, 47), (19, 64), (20, 53), (20, 55), (21, 37), (21, 65), (22, 34), (22, 48), (23, 48), (23, 64), (24, 61), (24, 62), (25, 50), (25, 59), (26, 56), (26, 57), (27, 50), (27, 52), (28, 51), (28, 58), (29, 55), (29, 57), (30, 45), (30, 61), (31, 51), (31, 53), (32, 33), (32, 65)]","[(0, 60), (1, 58), (2, 52), (3, 63), (4, 38), (4, 40), (6, 46), (6, 47), (8, 60), (9, 36), (9, 43), (10, 38), (11, 33), (11, 35), (14, 39), (15, 34), (15, 43), (17, 42), (18, 39), (19, 47), (19, 64), (21, 37), (21, 65), (24, 61), (24, 62), (25, 50), (27, 50), (28, 51), (31, 51), (31, 53), (32, 33), (34, 22), (35, 17), (36, 10), (37, 14), (40, 16), (41, 16), (41, 18), (42, 13), (44, 8), (44, 13), (45, 5), (45, 30), (46, 5), (48, 22), (48, 23), (49, 0), (49, 1), (52, 27), (53, 20), (54, 2), (54, 7), (55, 20), (55, 29), (56, 7), (56, 26), (57, 26), (57, 29), (58, 28), (59, 3), (59, 25), (61, 30), (62, 12), (63, 12), (64, 23), (65, 32)]"
45,12.664887896390198,0.18342804908752441,"[(0, 34), (0, 36), (1, 47), (1, 63), (2, 43), (2, 59), (3, 37), (3, 39), (4, 58), (4, 60), (5, 53), (5, 55), (6, 49), (6, 51), (7, 59), (7, 63), (8, 36), (8, 43), (9, 49), (9, 53), (10, 60), (10, 65), (11, 56), (11, 57), (12, 51), (12, 58), (13, 41), (13, 45), (14, 39), (14, 40), (15, 47), (15, 62), (16, 37), (16, 42), (17, 35), (17, 44), (18, 45), (18, 61), (19, 50), (19, 64), (20, 61), (20, 62), (21, 50), (21, 52), (22, 42), (22, 44), (23, 41), (23, 46), (24, 33), (24, 35), (25, 38), (25, 40), (26, 38), (26, 46), (27, 52), (27, 54), (28, 34), (28, 48), (29, 55), (29, 57), (30, 54), (30, 56), (31, 48), (31, 64), (32, 33), (32, 65)]","[(0, 34), (0, 36), (1, 47), (1, 63), (2, 43), (2, 59), (3, 37), (3, 39), (4, 60), (5, 53), (6, 49), (8, 36), (8, 43), (11, 56), (12, 51), (12, 58), (13, 45), (14, 40), (15, 47), (15, 62), (16, 37), (16, 42), (17, 35), (17, 44), (18, 45), (19, 64), (20, 62), (24, 35), (26, 38), (26, 46), (28, 48), (30, 54), (30, 56), (31, 64), (33, 24), (33, 32), (34, 28), (38, 25), (39, 14), (40, 25), (41, 13), (41, 23), (42, 22), (44, 22), (46, 23), (48, 31), (49, 9), (50, 19), (50, 21), (51, 6), (52, 21), (52, 27), (53, 9), (54, 27), (55, 5), (55, 29), (57, 11), (57, 29), (58, 4), (59, 7), (60, 10), (61, 18), (61, 20), (63, 7), (65, 10), (65, 32)]"
46,8.741898529556776,1.160264015197754,"[(0, 53), (0, 58), (1, 47), (1, 63), (2, 42), (2, 45), (3, 49), (3, 51), (4, 54), (4, 56), (5, 60), (5, 61), (6, 35), (6, 37), (7, 34), (7, 48), (8, 40), (8, 46), (9, 39), (9, 41), (10, 50), (10, 59), (11, 34), (11, 43), (12, 33), (12, 65), (13, 36), (13, 43), (14, 55), (14, 58), (15, 55), (15, 57), (16, 50), (16, 52), (17, 42), (17, 44), (18, 49), (18, 60), (19, 62), (19, 63), (20, 37), (20, 39), (21, 33), (21, 44), (22, 38), (22, 40), (23, 51), (23, 53), (24, 52), (24, 54), (25, 45), (25, 46), (26, 61), (26, 62), (27, 41), (27, 47), (28, 36), (28, 38), (29, 56), (29, 57), (30, 59), (30, 64), (31, 48), (31, 64), (32, 35), (32, 65)]","[(0, 58), (1, 47), (1, 63), (3, 51), (4, 54), (5, 60), (5, 61), (6, 35), (7, 34), (8, 40), (8, 46), (9, 39), (9, 41), (11, 34), (11, 43), (14, 58), (15, 55), (15, 57), (17, 42), (17, 44), (18, 49), (18, 60), (19, 63), (21, 33), (22, 38), (22, 40), (23, 53), (25, 45), (25, 46), (26, 61), (26, 62), (27, 47), (28, 38), (29, 57), (30, 59), (30, 64), (31, 48), (31, 64), (33, 12), (35, 32), (36, 13), (36, 28), (37, 6), (37, 20), (39, 20), (41, 27), (42, 2), (43, 13), (44, 21), (45, 2), (48, 7), (49, 3), (50, 10), (50, 16), (51, 23), (52, 16), (52, 24), (53, 0), (54, 24), (55, 14), (56, 4), (56, 29), (59, 10), (62, 19), (65, 12), (65, 32)]"
47,9.79698941588943,0.15820693969726562,"[(0, 59), (0, 62), (1, 51), (1, 61), (2, 43), (2, 48), (3, 49), (3, 60), (4, 48), (4, 64), (5, 52), (5, 54), (6, 34), (6, 43), (7, 53), (7, 55), (8, 39), (8, 46), (9, 47), (9, 63), (10, 35), (10, 65), (11, 34), (11, 36), (12, 58), (12, 61), (13, 35), (13, 42), (14, 57), (14, 62), (15, 47), (15, 59), (16, 56), (16, 63), (17, 39), (17, 41), (18, 49), (18, 58), (19, 44), (19, 60), (20, 37), (20, 45), (21, 42), (21, 44), (22, 40), (22, 41), (23, 51), (23, 53), (24, 55), (24, 57), (25, 50), (25, 52), (26, 50), (26, 64), (27, 33), (27, 37), (28, 36), (28, 38), (29, 45), (29, 46), (30, 38), (30, 40), (31, 54), (31, 56), (32, 33), (32, 65)]","[(0, 59), (0, 62), (5, 54), (6, 43), (10, 35), (11, 36), (12, 61), (14, 62), (15, 47), (17, 39), (20, 37), (22, 40), (24, 57), (26, 50), (29, 45), (29, 46), (30, 38), (33, 27), (33, 32), (34, 6), (34, 11), (35, 13), (36, 28), (37, 27), (38, 28), (39, 8), (40, 30), (41, 17), (41, 22), (42, 13), (42, 21), (43, 2), (44, 19), (44, 21), (45, 20), (46, 8), (47, 9), (48, 2), (48, 4), (49, 3), (49, 18), (50, 25), (51, 1), (51, 23), (52, 5), (52, 25), (53, 7), (53, 23), (54, 31), (55, 7), (55, 24), (56, 16), (56, 31), (57, 14), (58, 12), (58, 18), (59, 15), (60, 3), (60, 19), (61, 1), (63, 9), (63, 16), (64, 4), (64, 26), (65, 10), (65, 32)]"
48,11.036068506519552,0.6230230331420898,"[(0, 36), (0, 38), (1, 34), (1, 43), (2, 38), (2, 40), (3, 33), (3, 65), (4, 42), (4, 45), (5, 49), (5, 51), (6, 52), (6, 54), (7, 50), (7, 64), (8, 53), (8, 55), (9, 43), (9, 47), (10, 37), (10, 39), (11, 46), (11, 61), (12, 37), (12, 45), (13, 49), (13, 60), (14, 42), (14, 44), (15, 55), (15, 63), (16, 48), (16, 63), (17, 50), (17, 52), (18, 54), (18, 56), (19, 57), (19, 62), (20, 35), (20, 46), (21, 58), (21, 60), (22, 58), (22, 61), (23, 40), (23, 41), (24, 47), (24, 62), (25, 56), (25, 59), (26, 39), (26, 41), (27, 48), (27, 64), (28, 57), (28, 59), (29, 34), (29, 36), (30, 51), (30, 53), (31, 33), (31, 44), (32, 35), (32, 65)]","[(0, 36), (1, 34), (1, 43), (2, 38), (2, 40), (3, 33), (3, 65), (4, 42), (4, 45), (6, 52), (7, 64), (8, 53), (8, 55), (9, 43), (10, 37), (12, 37), (13, 49), (14, 42), (14, 44), (15, 63), (17, 52), (18, 54), (19, 57), (19, 62), (20, 35), (22, 58), (23, 40), (23, 41), (24, 47), (27, 64), (28, 57), (29, 34), (30, 51), (31, 44), (32, 35), (32, 65), (33, 31), (36, 29), (38, 0), (39, 10), (39, 26), (41, 26), (45, 12), (46, 11), (46, 20), (47, 9), (48, 16), (48, 27), (49, 5), (50, 7), (50, 17), (51, 5), (53, 30), (54, 6), (55, 15), (56, 18), (56, 25), (58, 21), (59, 25), (59, 28), (60, 13), (60, 21), (61, 11), (61, 22), (62, 24), (63, 16)]"
49,13.985568595161531,0.3352799415588379,"[(0, 35), (0, 45), (1, 59), (1, 64), (2, 39), (2, 46), (3, 55), (3, 57), (4, 38), (4, 40), (5, 41), (5, 47), (6, 36), (6, 43), (7, 37), (7, 62), (8, 42), (8, 45), (9, 49), (9, 51), (10, 55), (10, 62), (11, 44), (11, 60), (12, 49), (12, 60), (13, 47), (13, 48), (14, 40), (14, 46), (15, 53), (15, 58), (16, 56), (16, 57), (17, 63), (17, 64), (18, 38), (18, 43), (19, 34), (19, 36), (20, 35), (20, 37), (21, 54), (21, 56), (22, 50), (22, 59), (23, 34), (23, 48), (24, 51), (24, 53), (25, 50), (25, 52), (26, 52), (26, 54), (27, 39), (27, 61), (28, 58), (28, 61), (29, 41), (29, 63), (30, 33), (30, 42), (31, 44), (31, 65), (32, 33), (32, 65)]","[(0, 45), (1, 59), (2, 46), (4, 40), (5, 41), (5, 47), (6, 43), (7, 37), (8, 42), (9, 51), (10, 55), (12, 60), (13, 48), (14, 46), (15, 53), (15, 58), (16, 56), (16, 57), (17, 63), (18, 38), (19, 36), (20, 35), (20, 37), (22, 50), (23, 34), (23, 48), (24, 51), (25, 52), (26, 52), (27, 39), (27, 61), (28, 61), (30, 42), (31, 65), (32, 65), (33, 30), (33, 32), (34, 19), (35, 0), (36, 6), (38, 4), (39, 2), (40, 14), (41, 29), (43, 18), (44, 11), (44, 31), (45, 8), (47, 13), (49, 9), (49, 12), (50, 25), (53, 24), (54, 21), (54, 26), (55, 3), (56, 21), (57, 3), (58, 28), (59, 22), (60, 11), (62, 7), (62, 10), (63, 29), (64, 1), (64, 17)]"
50,9.316137450457148,0.14345693588256836,"[(0, 40), (0, 41), (1, 34), (1, 36), (2, 53), (2, 58), (3, 43), (3, 48), (4, 35), (4, 37), (5, 51), (5, 58), (6, 60), (6, 61), (7, 38), (7, 43), (8, 37), (8, 39), (9, 42), (9, 44), (10, 49), (10, 60), (11, 36), (11, 38), (12, 56), (12, 57), (13, 46), (13, 47), (14, 49), (14, 51), (15, 59), (15, 63), (16, 42), (16, 65), (17, 45), (17, 62), (18, 55), (18, 57), (19, 33), (19, 35), (20, 34), (20, 40), (21, 41), (21, 45), (22, 52), (22, 54), (23, 44), (23, 61), (24, 62), (24, 63), (25, 50), (25, 64), (26, 59), (26, 64), (27, 50), (27, 52), (28, 47), (28, 48), (29, 53), (29, 55), (30, 54), (30, 56), (31, 39), (31, 46), (32, 33), (32, 65)]","[(0, 40), (1, 36), (2, 53), (3, 48), (4, 35), (6, 60), (7, 38), (7, 43), (8, 37), (9, 42), (9, 44), (10, 49), (10, 60), (11, 36), (11, 38), (15, 63), (17, 62), (19, 33), (19, 35), (20, 34), (20, 40), (21, 41), (22, 54), (23, 61), (24, 63), (25, 64), (27, 50), (27, 52), (29, 55), (30, 56), (31, 46), (33, 32), (34, 1), (37, 4), (39, 8), (39, 31), (41, 0), (42, 16), (43, 3), (44, 23), (45, 17), (45, 21), (46, 13), (47, 13), (47, 28), (48, 28), (49, 14), (50, 25), (51, 5), (51, 14), (52, 22), (53, 29), (54, 30), (55, 18), (56, 12), (57, 12), (57, 18), (58, 2), (58, 5), (59, 15), (59, 26), (61, 6), (62, 24), (64, 26), (65, 16), (65, 32)]"
51,11.579413885908618,0.5712180137634277,"[(0, 34), (0, 43), (1, 35), (1, 37), (2, 47), (2, 63), (3, 54), (3, 56), (4, 34), (4, 36), (5, 40), (5, 41), (6, 60), (6, 61), (7, 42), (7, 44), (8, 50), (8, 54), (9, 37), (9, 39), (10, 33), (10, 44), (11, 55), (11, 58), (12, 35), (12, 65), (13, 59), (13, 64), (14, 59), (14, 63), (15, 42), (15, 60), (16, 48), (16, 64), (17, 56), (17, 57), (18, 52), (18, 62), (19, 50), (19, 52), (20, 53), (20, 55), (21, 58), (21, 61), (22, 39), (22, 45), (23, 38), (23, 40), (24, 41), (24, 45), (25, 43), (25, 48), (26, 46), (26, 47), (27, 49), (27, 51), (28, 46), (28, 62), (29, 49), (29, 53), (30, 51), (30, 57), (31, 36), (31, 38), (32, 33), (32, 65)]","[(0, 34), (1, 35), (1, 37), (2, 47), (2, 63), (3, 54), (3, 56), (4, 34), (4, 36), (5, 40), (5, 41), (6, 60), (7, 42), (11, 58), (13, 64), (14, 59), (14, 63), (15, 60), (17, 56), (17, 57), (18, 52), (18, 62), (19, 52), (20, 53), (22, 39), (22, 45), (24, 41), (25, 43), (25, 48), (26, 47), (28, 46), (28, 62), (29, 53), (30, 51), (31, 38), (33, 10), (33, 32), (35, 12), (36, 31), (37, 9), (38, 23), (39, 9), (40, 23), (42, 15), (43, 0), (44, 7), (44, 10), (45, 24), (46, 26), (48, 16), (49, 27), (49, 29), (50, 8), (50, 19), (51, 27), (54, 8), (55, 11), (55, 20), (57, 30), (58, 21), (59, 13), (61, 6), (61, 21), (64, 16), (65, 12), (65, 32)]"
52,9.805109524002948,0.4163331985473633,"[(0, 44), (0, 45), (1, 55), (1, 57), (2, 34), (2, 38), (3, 40), (3, 41), (4, 42), (4, 44), (5, 45), (5, 46), (6, 49), (6, 51), (7, 33), (7, 35), (8, 48), (8, 64), (9, 47), (9, 62), (10, 52), (10, 54), (11, 39), (11, 41), (12, 37), (12, 39), (13, 46), (13, 47), (14, 38), (14, 40), (15, 60), (15, 61), (16, 56), (16, 57), (17, 52), (17, 63), (18, 59), (18, 63), (19, 61), (19, 62), (20, 34), (20, 36), (21, 36), (21, 43), (22, 58), (22, 60), (23, 43), (23, 48), (24, 51), (24, 53), (25, 50), (25, 59), (26, 53), (26, 55), (27, 35), (27, 37), (28, 54), (28, 56), (29, 42), (29, 65), (30, 50), (30, 64), (31, 49), (31, 58), (32, 33), (32, 65)]","[(0, 44), (0, 45), (1, 55), (3, 41), (4, 42), (4, 44), (6, 51), (8, 48), (8, 64), (12, 37), (13, 46), (13, 47), (15, 61), (16, 56), (17, 63), (19, 61), (19, 62), (20, 34), (21, 36), (22, 60), (24, 51), (26, 55), (27, 37), (28, 54), (29, 65), (30, 50), (30, 64), (33, 7), (33, 32), (34, 2), (35, 7), (35, 27), (36, 20), (38, 2), (38, 14), (39, 11), (39, 12), (40, 3), (40, 14), (41, 11), (42, 29), (43, 21), (43, 23), (45, 5), (46, 5), (47, 9), (48, 23), (49, 6), (49, 31), (50, 25), (52, 10), (52, 17), (53, 24), (53, 26), (54, 10), (56, 28), (57, 1), (57, 16), (58, 22), (58, 31), (59, 18), (59, 25), (60, 15), (62, 9), (63, 18), (65, 32)]"
53,9.682598379525984,0.4148252010345459,"[(0, 34), (0, 43), (1, 36), (1, 38), (2, 43), (2, 47), (3, 56), (3, 63), (4, 34), (4, 36), (5, 52), (5, 54), (6, 62), (6, 63), (7, 40), (7, 41), (8, 45), (8, 46), (9, 50), (9, 64), (10, 54), (10, 56), (11, 35), (11, 65), (12, 33), (12, 42), (13, 35), (13, 37), (14, 59), (14, 64), (15, 44), (15, 60), (16, 39), (16, 42), (17, 47), (17, 48), (18, 55), (18, 57), (19, 53), (19, 55), (20, 57), (20, 62), (21, 48), (21, 50), (22, 39), (22, 41), (23, 45), (23, 61), (24, 44), (24, 61), (25, 51), (25, 53), (26, 49), (26, 51), (27, 49), (27, 58), (28, 52), (28, 59), (29, 58), (29, 60), (30, 40), (30, 46), (31, 37), (31, 38), (32, 33), (32, 65)]","[(0, 34), (1, 38), (2, 43), (2, 47), (4, 34), (6, 63), (7, 40), (8, 45), (8, 46), (10, 56), (11, 65), (12, 42), (13, 35), (13, 37), (14, 59), (14, 64), (16, 42), (19, 53), (24, 44), (26, 49), (27, 49), (27, 58), (30, 40), (31, 37), (31, 38), (33, 12), (33, 32), (35, 11), (36, 1), (36, 4), (39, 16), (39, 22), (41, 7), (41, 22), (43, 0), (44, 15), (45, 23), (46, 30), (47, 17), (48, 17), (48, 21), (50, 9), (50, 21), (51, 25), (51, 26), (52, 5), (52, 28), (53, 25), (54, 5), (54, 10), (55, 18), (55, 19), (56, 3), (57, 18), (57, 20), (58, 29), (59, 28), (60, 15), (60, 29), (61, 23), (61, 24), (62, 6), (62, 20), (63, 3), (64, 9), (65, 32)]"
54,9.83724613889304,0.4416921138763428,"[(0, 58), (0, 60), (1, 56), (1, 57), (2, 37), (2, 39), (3, 50), (3, 52), (4, 35), (4, 37), (5, 42), (5, 45), (6, 48), (6, 64), (7, 52), (7, 59), (8, 56), (8, 63), (9, 51), (9, 53), (10, 46), (10, 62), (11, 40), (11, 41), (12, 41), (12, 46), (13, 59), (13, 64), (14, 36), (14, 43), (15, 49), (15, 58), (16, 47), (16, 62), (17, 34), (17, 48), (18, 60), (18, 61), (19, 34), (19, 36), (20, 54), (20, 63), (21, 53), (21, 55), (22, 45), (22, 61), (23, 49), (23, 51), (24, 44), (24, 65), (25, 50), (25, 54), (26, 38), (26, 40), (27, 33), (27, 35), (28, 55), (28, 57), (29, 43), (29, 47), (30, 38), (30, 39), (31, 42), (31, 44), (32, 33), (32, 65)]","[(1, 56), (2, 37), (3, 50), (3, 52), (4, 35), (6, 48), (6, 64), (7, 52), (7, 59), (9, 51), (9, 53), (10, 62), (11, 40), (11, 41), (12, 41), (13, 59), (13, 64), (14, 36), (14, 43), (15, 49), (15, 58), (16, 62), (17, 48), (18, 60), (18, 61), (20, 54), (20, 63), (23, 51), (24, 44), (24, 65), (25, 54), (26, 40), (27, 35), (29, 43), (31, 42), (32, 33), (33, 27), (34, 17), (34, 19), (36, 19), (37, 4), (38, 26), (38, 30), (39, 2), (39, 30), (42, 5), (44, 31), (45, 5), (45, 22), (46, 10), (46, 12), (47, 16), (47, 29), (49, 23), (50, 25), (53, 21), (55, 21), (55, 28), (56, 8), (57, 1), (57, 28), (58, 0), (60, 0), (61, 22), (63, 8), (65, 32)]"
55,9.802601115311415,0.05519509315490723,"[(0, 36), (0, 38), (1, 46), (1, 47), (2, 33), (2, 44), (3, 42), (3, 46), (4, 39), (4, 41), (5, 40), (5, 41), (6, 59), (6, 64), (7, 55), (7, 57), (8, 43), (8, 47), (9, 44), (9, 60), (10, 33), (10, 65), (11, 49), (11, 60), (12, 50), (12, 64), (13, 34), (13, 48), (14, 38), (14, 40), (15, 45), (15, 61), (16, 50), (16, 52), (17, 35), (17, 37), (18, 42), (18, 45), (19, 49), (19, 58), (20, 51), (20, 58), (21, 56), (21, 57), (22, 51), (22, 53), (23, 43), (23, 48), (24, 62), (24, 63), (25, 61), (25, 62), (26, 54), (26, 56), (27, 34), (27, 36), (28, 52), (28, 54), (29, 53), (29, 55), (30, 37), (30, 39), (31, 59), (31, 63), (32, 35), (32, 65)]","[(1, 46), (1, 47), (2, 44), (4, 39), (7, 55), (8, 43), (9, 44), (10, 33), (11, 60), (12, 50), (13, 34), (15, 45), (16, 50), (16, 52), (17, 35), (17, 37), (18, 45), (19, 49), (20, 51), (20, 58), (21, 56), (21, 57), (22, 53), (23, 43), (23, 48), (24, 62), (25, 61), (25, 62), (26, 56), (27, 34), (28, 52), (28, 54), (31, 63), (33, 2), (35, 32), (36, 0), (36, 27), (37, 30), (38, 0), (38, 14), (39, 30), (40, 5), (40, 14), (41, 4), (41, 5), (42, 3), (42, 18), (46, 3), (47, 8), (48, 13), (49, 11), (51, 22), (53, 29), (54, 26), (55, 29), (57, 7), (58, 19), (59, 6), (59, 31), (60, 9), (61, 15), (63, 24), (64, 6), (64, 12), (65, 10), (65, 32)]"
56,12.39054968988685,0.06174898147583008,"[(0, 43), (0, 48), (1, 55), (1, 57), (2, 52), (2, 54), (3, 45), (3, 61), (4, 57), (4, 63), (5, 61), (5, 62), (6, 42), (6, 58), (7, 36), (7, 38), (8, 56), (8, 62), (9, 59), (9, 64), (10, 50), (10, 59), (11, 50), (11, 52), (12, 47), (12, 48), (13, 33), (13, 65), (14, 42), (14, 44), (15, 34), (15, 36), (16, 54), (16, 56), (17, 53), (17, 60), (18, 45), (18, 46), (19, 49), (19, 60), (20, 39), (20, 41), (21, 51), (21, 58), (22, 53), (22, 55), (23, 33), (23, 44), (24, 38), (24, 40), (25, 35), (25, 37), (26, 37), (26, 39), (27, 46), (27, 47), (28, 40), (28, 41), (29, 34), (29, 43), (30, 63), (30, 64), (31, 49), (31, 51), (32, 35), (32, 65)]","[(0, 43), (1, 55), (1, 57), (2, 52), (3, 45), (3, 61), (4, 57), (4, 63), (6, 42), (7, 36), (7, 38), (8, 56), (9, 59), (10, 50), (11, 50), (14, 42), (14, 44), (16, 54), (16, 56), (17, 60), (20, 39), (21, 51), (21, 58), (23, 33), (24, 38), (26, 37), (26, 39), (27, 46), (28, 40), (32, 35), (32, 65), (33, 13), (34, 15), (34, 29), (35, 25), (36, 15), (37, 25), (40, 24), (41, 20), (41, 28), (43, 29), (44, 23), (45, 18), (46, 18), (47, 12), (47, 27), (48, 0), (48, 12), (49, 19), (49, 31), (51, 31), (52, 11), (53, 17), (53, 22), (54, 2), (55, 22), (58, 6), (59, 10), (60, 19), (61, 5), (62, 5), (62, 8), (63, 30), (64, 9), (64, 30), (65, 13)]"
57,10.94123850715238,0.5330929756164551,"[(0, 47), (0, 63), (1, 36), (1, 38), (2, 56), (2, 57), (3, 48), (3, 64), (4, 37), (4, 65), (5, 50), (5, 59), (6, 53), (6, 57), (7, 46), (7, 47), (8, 55), (8, 58), (9, 38), (9, 40), (10, 35), (10, 42), (11, 44), (11, 45), (12, 50), (12, 64), (13, 33), (13, 35), (14, 46), (14, 62), (15, 52), (15, 54), (16, 37), (16, 39), (17, 54), (17, 56), (18, 49), (18, 51), (19, 51), (19, 53), (20, 58), (20, 60), (21, 43), (21, 48), (22, 49), (22, 55), (23, 39), (23, 41), (24, 34), (24, 36), (25, 60), (25, 61), (26, 40), (26, 41), (27, 42), (27, 44), (28, 34), (28, 43), (29, 52), (29, 59), (30, 61), (30, 62), (31, 45), (31, 63), (32, 33), (32, 65)]","[(0, 47), (0, 63), (2, 56), (2, 57), (3, 48), (3, 64), (4, 37), (4, 65), (6, 53), (6, 57), (8, 55), (8, 58), (9, 38), (10, 35), (11, 44), (12, 50), (13, 33), (13, 35), (14, 46), (14, 62), (16, 37), (18, 51), (19, 53), (22, 49), (23, 39), (23, 41), (24, 34), (24, 36), (25, 60), (25, 61), (26, 40), (26, 41), (27, 44), (28, 34), (28, 43), (29, 52), (30, 61), (31, 63), (32, 33), (36, 1), (38, 1), (39, 16), (40, 9), (42, 10), (42, 27), (43, 21), (45, 11), (45, 31), (46, 7), (47, 7), (48, 21), (49, 18), (50, 5), (51, 19), (52, 15), (54, 15), (54, 17), (55, 22), (56, 17), (58, 20), (59, 5), (59, 29), (60, 20), (62, 30), (64, 12), (65, 32)]"
58,11.840234434642845,0.23970699310302734,"[(0, 35), (0, 65), (1, 53), (1, 57), (2, 55), (2, 57), (3, 45), (3, 61), (4, 49), (4, 51), (5, 34), (5, 48), (6, 36), (6, 43), (7, 52), (7, 56), (8, 54), (8, 63), (9, 47), (9, 59), (10, 39), (10, 41), (11, 38), (11, 43), (12, 47), (12, 64), (13, 33), (13, 37), (14, 58), (14, 60), (15, 51), (15, 53), (16, 44), (16, 58), (17, 61), (17, 62), (18, 54), (18, 56), (19, 35), (19, 42), (20, 50), (20, 52), (21, 50), (21, 59), (22, 45), (22, 46), (23, 40), (23, 41), (24, 34), (24, 36), (25, 37), (25, 39), (26, 38), (26, 40), (27, 46), (27, 63), (28, 48), (28, 64), (29, 42), (29, 44), (30, 49), (30, 60), (31, 55), (31, 62), (32, 33), (32, 65)]","[(0, 35), (0, 65), (1, 53), (1, 57), (2, 55), (3, 45), (7, 52), (8, 54), (9, 47), (10, 41), (11, 38), (14, 60), (15, 51), (16, 44), (17, 61), (17, 62), (19, 42), (21, 50), (22, 45), (22, 46), (23, 41), (26, 40), (28, 48), (30, 60), (31, 55), (31, 62), (32, 33), (33, 13), (34, 5), (34, 24), (35, 19), (36, 6), (36, 24), (37, 13), (37, 25), (38, 26), (39, 10), (39, 25), (40, 23), (42, 29), (43, 6), (43, 11), (44, 29), (46, 27), (47, 12), (48, 5), (49, 4), (49, 30), (50, 20), (51, 4), (52, 20), (53, 15), (54, 18), (56, 7), (56, 18), (57, 2), (58, 14), (58, 16), (59, 9), (59, 21), (61, 3), (63, 8), (63, 27), (64, 12), (64, 28), (65, 32)]"
59,9.845914901608028,0.0512850284576416,"[(0, 37), (0, 46), (1, 37), (1, 39), (2, 54), (2, 56), (3, 36), (3, 38), (4, 46), (4, 62), (5, 47), (5, 48), (6, 51), (6, 53), (7, 39), (7, 41), (8, 40), (8, 41), (9, 38), (9, 40), (10, 44), (10, 60), (11, 59), (11, 64), (12, 33), (12, 35), (13, 43), (13, 47), (14, 56), (14, 57), (15, 57), (15, 61), (16, 42), (16, 45), (17, 34), (17, 36), (18, 52), (18, 54), (19, 58), (19, 61), (20, 50), (20, 52), (21, 49), (21, 51), (22, 34), (22, 43), (23, 35), (23, 42), (24, 50), (24, 64), (25, 53), (25, 55), (26, 55), (26, 58), (27, 59), (27, 63), (28, 45), (28, 62), (29, 44), (29, 65), (30, 48), (30, 63), (31, 49), (31, 60), (32, 33), (32, 65)]","[(0, 37), (1, 39), (2, 56), (4, 62), (5, 48), (6, 51), (7, 39), (8, 40), (10, 44), (11, 64), (13, 47), (14, 57), (16, 42), (18, 52), (18, 54), (20, 52), (21, 51), (24, 64), (26, 58), (27, 59), (27, 63), (28, 45), (31, 49), (32, 33), (33, 12), (34, 17), (34, 22), (35, 12), (35, 23), (36, 3), (36, 17), (37, 1), (38, 3), (38, 9), (40, 9), (41, 7), (41, 8), (42, 23), (43, 13), (43, 22), (44, 29), (45, 16), (46, 0), (46, 4), (47, 5), (48, 30), (49, 21), (50, 20), (50, 24), (53, 6), (53, 25), (54, 2), (55, 25), (55, 26), (56, 14), (57, 15), (58, 19), (59, 11), (60, 10), (60, 31), (61, 15), (61, 19), (62, 28), (63, 30), (65, 29), (65, 32)]"
60,10.703410005651332,0.13446497917175293,"[(0, 34), (0, 38), (1, 47), (1, 63), (2, 35), (2, 37), (3, 51), (3, 53), (4, 56), (4, 57), (5, 38), (5, 43), (6, 62), (6, 63), (7, 52), (7, 54), (8, 55), (8, 57), (9, 40), (9, 46), (10, 50), (10, 52), (11, 46), (11, 62), (12, 48), (12, 59), (13, 43), (13, 47), (14, 40), (14, 41), (15, 49), (15, 60), (16, 34), (16, 36), (17, 53), (17, 55), (18, 54), (18, 56), (19, 59), (19, 64), (20, 42), (20, 65), (21, 44), (21, 60), (22, 44), (22, 45), (23, 51), (23, 61), (24, 49), (24, 58), (25, 39), (25, 41), (26, 37), (26, 39), (27, 42), (27, 45), (28, 33), (28, 35), (29, 36), (29, 48), (30, 58), (30, 61), (31, 50), (31, 64), (32, 33), (32, 65)]","[(0, 38), (1, 47), (2, 37), (4, 56), (4, 57), (5, 38), (7, 54), (8, 55), (12, 48), (12, 59), (13, 43), (14, 41), (16, 34), (18, 54), (19, 59), (19, 64), (20, 42), (21, 60), (22, 44), (22, 45), (23, 51), (24, 58), (26, 37), (26, 39), (27, 45), (28, 33), (29, 36), (30, 61), (31, 50), (32, 33), (34, 0), (35, 2), (35, 28), (36, 16), (39, 25), (40, 9), (40, 14), (41, 25), (42, 27), (43, 5), (44, 21), (46, 9), (46, 11), (47, 13), (48, 29), (49, 15), (49, 24), (50, 10), (51, 3), (52, 7), (52, 10), (53, 3), (53, 17), (55, 17), (56, 18), (57, 8), (58, 30), (60, 15), (61, 23), (62, 6), (62, 11), (63, 1), (63, 6), (64, 31), (65, 20), (65, 32)]"
