experiment_id,best_cost,dt,assignment,edges
27,11.683859463997802,0.22242403030395508,"[(0, 42), (0, 50), (1, 37), (1, 38), (2, 61), (2, 62), (3, 35), (3, 36), (4, 49), (4, 57), (5, 51), (5, 52), (6, 60), (6, 61), (7, 43), (7, 51), (8, 48), (8, 54), (9, 63), (9, 64), (10, 34), (10, 35), (11, 41), (11, 42), (12, 34), (12, 65), (13, 52), (13, 59), (14, 57), (14, 58), (15, 43), (15, 44), (16, 39), (16, 40), (17, 53), (17, 60), (18, 38), (18, 39), (19, 58), (19, 59), (20, 62), (20, 64), (21, 54), (21, 55), (22, 44), (22, 46), (23, 49), (23, 50), (24, 55), (24, 56), (25, 45), (25, 53), (26, 45), (26, 47), (27, 40), (27, 48), (28, 56), (28, 63), (29, 33), (29, 41), (30, 46), (30, 47), (31, 36), (31, 37), (32, 33), (32, 65)]","[(0, 42), (0, 50), (1, 38), (2, 61), (2, 62), (3, 36), (7, 43), (7, 51), (9, 63), (10, 34), (11, 42), (12, 34), (16, 39), (20, 62), (20, 64), (21, 54), (23, 50), (24, 55), (25, 45), (26, 45), (26, 47), (28, 63), (29, 33), (30, 47), (33, 32), (35, 3), (35, 10), (36, 31), (37, 1), (37, 31), (38, 18), (39, 18), (40, 16), (40, 27), (41, 11), (41, 29), (43, 15), (44, 15), (44, 22), (46, 22), (46, 30), (48, 8), (48, 27), (49, 4), (49, 23), (51, 5), (52, 5), (52, 13), (53, 17), (53, 25), (54, 8), (55, 21), (56, 24), (56, 28), (57, 4), (57, 14), (58, 14), (58, 19), (59, 13), (59, 19), (60, 6), (60, 17), (61, 6), (64, 9), (65, 12), (65, 32)]"
28,10.787578575064744,0.16449904441833496,"[(0, 39), (0, 47), (1, 37), (1, 38), (2, 46), (2, 61), (3, 48), (3, 55), (4, 45), (4, 46), (5, 37), (5, 44), (6, 49), (6, 50), (7, 42), (7, 43), (8, 40), (8, 48), (9, 35), (9, 36), (10, 63), (10, 64), (11, 60), (11, 61), (12, 58), (12, 59), (13, 55), (13, 63), (14, 56), (14, 64), (15, 38), (15, 47), (16, 39), (16, 40), (17, 49), (17, 57), (18, 54), (18, 62), (19, 51), (19, 52), (20, 33), (20, 41), (21, 52), (21, 53), (22, 53), (22, 54), (23, 57), (23, 58), (24, 50), (24, 51), (25, 34), (25, 35), (26, 41), (26, 42), (27, 43), (27, 44), (28, 56), (28, 62), (29, 59), (29, 60), (30, 34), (30, 65), (31, 36), (31, 45), (32, 33), (32, 65)]","[(0, 47), (2, 46), (2, 61), (3, 55), (4, 46), (5, 44), (8, 40), (8, 48), (9, 36), (10, 63), (10, 64), (11, 61), (12, 58), (13, 55), (14, 56), (15, 38), (15, 47), (17, 57), (18, 54), (20, 33), (21, 53), (22, 53), (23, 57), (23, 58), (25, 35), (27, 43), (28, 56), (29, 59), (29, 60), (30, 65), (31, 36), (31, 45), (33, 32), (34, 25), (34, 30), (35, 9), (37, 1), (37, 5), (38, 1), (39, 0), (39, 16), (40, 16), (41, 20), (41, 26), (42, 7), (42, 26), (43, 7), (44, 27), (45, 4), (48, 3), (49, 6), (49, 17), (50, 6), (50, 24), (51, 19), (51, 24), (52, 19), (52, 21), (54, 22), (59, 12), (60, 11), (62, 18), (62, 28), (63, 13), (64, 14), (65, 32)]"
29,10.178158584387122,0.13289308547973633,"[(0, 63), (0, 64), (1, 34), (1, 41), (2, 46), (2, 53), (3, 38), (3, 45), (4, 39), (4, 40), (5, 62), (5, 63), (6, 50), (6, 51), (7, 33), (7, 65), (8, 56), (8, 64), (9, 60), (9, 61), (10, 61), (10, 62), (11, 37), (11, 52), (12, 59), (12, 60), (13, 55), (13, 56), (14, 49), (14, 50), (15, 57), (15, 58), (16, 49), (16, 57), (17, 43), (17, 44), (18, 38), (18, 39), (19, 40), (19, 48), (20, 54), (20, 55), (21, 51), (21, 52), (22, 44), (22, 45), (23, 47), (23, 48), (24, 58), (24, 59), (25, 53), (25, 54), (26, 36), (26, 37), (27, 33), (27, 34), (28, 42), (28, 43), (29, 46), (29, 47), (30, 41), (30, 42), (31, 35), (31, 36), (32, 35), (32, 65)]","[(0, 63), (1, 34), (1, 41), (2, 53), (3, 38), (3, 45), (4, 39), (4, 40), (5, 62), (6, 51), (7, 65), (9, 60), (9, 61), (10, 62), (11, 52), (12, 60), (13, 55), (14, 49), (16, 49), (17, 44), (19, 48), (20, 54), (20, 55), (21, 51), (21, 52), (24, 58), (25, 54), (26, 37), (28, 43), (29, 47), (30, 41), (32, 35), (33, 7), (33, 27), (34, 27), (35, 31), (36, 26), (36, 31), (37, 11), (38, 18), (39, 18), (40, 19), (42, 28), (42, 30), (43, 17), (44, 22), (45, 22), (46, 2), (46, 29), (47, 23), (48, 23), (50, 6), (50, 14), (53, 25), (56, 8), (56, 13), (57, 15), (57, 16), (58, 15), (59, 12), (59, 24), (61, 10), (63, 5), (64, 0), (64, 8), (65, 32)]"
30,9.790945225894237,0.2900669574737549,"[(0, 33), (0, 34), (1, 54), (1, 55), (2, 56), (2, 64), (3, 34), (3, 35), (4, 41), (4, 65), (5, 53), (5, 60), (6, 42), (6, 43), (7, 45), (7, 53), (8, 59), (8, 60), (9, 36), (9, 37), (10, 44), (10, 45), (11, 50), (11, 57), (12, 43), (12, 44), (13, 46), (13, 47), (14, 51), (14, 52), (15, 39), (15, 40), (16, 54), (16, 62), (17, 63), (17, 64), (18, 39), (18, 47), (19, 52), (19, 61), (20, 49), (20, 50), (21, 49), (21, 51), (22, 40), (22, 48), (23, 57), (23, 58), (24, 35), (24, 36), (25, 41), (25, 42), (26, 38), (26, 46), (27, 48), (27, 56), (28, 55), (28, 63), (29, 58), (29, 59), (30, 61), (30, 62), (31, 37), (31, 38), (32, 33), (32, 65)]","[(0, 33), (0, 34), (1, 55), (2, 56), (2, 64), (3, 34), (3, 35), (4, 41), (5, 60), (7, 45), (9, 37), (10, 44), (11, 57), (13, 46), (13, 47), (14, 51), (16, 62), (20, 49), (24, 36), (26, 46), (27, 48), (27, 56), (28, 55), (28, 63), (29, 58), (29, 59), (31, 37), (33, 32), (35, 24), (36, 9), (38, 26), (38, 31), (39, 15), (39, 18), (40, 15), (40, 22), (41, 25), (42, 6), (42, 25), (43, 6), (43, 12), (44, 12), (45, 10), (47, 18), (48, 22), (49, 21), (50, 11), (50, 20), (51, 21), (52, 14), (52, 19), (53, 5), (53, 7), (54, 1), (54, 16), (57, 23), (58, 23), (59, 8), (60, 8), (61, 19), (61, 30), (62, 30), (63, 17), (64, 17), (65, 4), (65, 32)]"
31,9.794260704444635,0.4181251525878906,"[(0, 62), (0, 63), (1, 54), (1, 55), (2, 49), (2, 50), (3, 41), (3, 42), (4, 39), (4, 40), (5, 34), (5, 42), (6, 59), (6, 60), (7, 41), (7, 43), (8, 40), (8, 48), (9, 49), (9, 57), (10, 48), (10, 56), (11, 39), (11, 47), (12, 60), (12, 61), (13, 55), (13, 63), (14, 51), (14, 52), (15, 35), (15, 36), (16, 38), (16, 45), (17, 46), (17, 47), (18, 50), (18, 51), (19, 33), (19, 34), (20, 37), (20, 38), (21, 54), (21, 64), (22, 43), (22, 44), (23, 56), (23, 64), (24, 44), (24, 53), (25, 45), (25, 46), (26, 52), (26, 53), (27, 57), (27, 58), (28, 61), (28, 62), (29, 35), (29, 65), (30, 58), (30, 59), (31, 36), (31, 37), (32, 33), (32, 65)]","[(0, 62), (2, 49), (2, 50), (4, 40), (5, 42), (6, 59), (6, 60), (7, 41), (8, 48), (9, 49), (9, 57), (10, 56), (11, 39), (12, 60), (13, 55), (13, 63), (14, 51), (14, 52), (15, 35), (15, 36), (16, 45), (18, 50), (22, 43), (23, 56), (23, 64), (24, 44), (24, 53), (26, 52), (28, 62), (29, 35), (32, 65), (33, 19), (33, 32), (34, 5), (34, 19), (36, 31), (37, 20), (37, 31), (38, 16), (38, 20), (39, 4), (40, 8), (41, 3), (42, 3), (43, 7), (44, 22), (45, 25), (46, 17), (46, 25), (47, 11), (47, 17), (48, 10), (51, 18), (53, 26), (54, 1), (54, 21), (55, 1), (57, 27), (58, 27), (58, 30), (59, 30), (61, 12), (61, 28), (63, 0), (64, 21), (65, 29)]"
32,11.215052770046286,0.0941011905670166,"[(0, 39), (0, 48), (1, 55), (1, 56), (2, 36), (2, 44), (3, 41), (3, 65), (4, 53), (4, 54), (5, 35), (5, 43), (6, 33), (6, 34), (7, 47), (7, 55), (8, 52), (8, 59), (9, 49), (9, 57), (10, 57), (10, 58), (11, 50), (11, 58), (12, 43), (12, 44), (13, 37), (13, 45), (14, 42), (14, 49), (15, 38), (15, 40), (16, 56), (16, 64), (17, 54), (17, 63), (18, 34), (18, 35), (19, 46), (19, 48), (20, 45), (20, 46), (21, 41), (21, 42), (22, 50), (22, 51), (23, 63), (23, 64), (24, 52), (24, 60), (25, 36), (25, 37), (26, 60), (26, 61), (27, 51), (27, 59), (28, 39), (28, 40), (29, 61), (29, 62), (30, 53), (30, 62), (31, 38), (31, 47), (32, 33), (32, 65)]","[(0, 39), (1, 56), (2, 36), (3, 65), (6, 34), (9, 49), (11, 58), (13, 45), (14, 42), (14, 49), (15, 38), (16, 64), (19, 46), (19, 48), (20, 45), (21, 41), (22, 50), (23, 63), (24, 52), (28, 39), (28, 40), (29, 62), (30, 53), (30, 62), (31, 38), (32, 33), (33, 6), (34, 18), (35, 5), (35, 18), (36, 25), (37, 13), (37, 25), (40, 15), (41, 3), (42, 21), (43, 5), (43, 12), (44, 2), (44, 12), (46, 20), (47, 7), (47, 31), (48, 0), (50, 11), (51, 22), (51, 27), (52, 8), (53, 4), (54, 4), (54, 17), (55, 1), (55, 7), (56, 16), (57, 9), (57, 10), (58, 10), (59, 8), (59, 27), (60, 24), (60, 26), (61, 26), (61, 29), (63, 17), (64, 23), (65, 32)]"
33,10.37576215135261,0.17156696319580078,"[(0, 63), (0, 64), (1, 55), (1, 56), (2, 59), (2, 60), (3, 37), (3, 45), (4, 36), (4, 44), (5, 51), (5, 58), (6, 41), (6, 42), (7, 49), (7, 57), (8, 57), (8, 58), (9, 61), (9, 62), (10, 33), (10, 41), (11, 47), (11, 52), (12, 54), (12, 55), (13, 53), (13, 54), (14, 42), (14, 43), (15, 39), (15, 40), (16, 34), (16, 35), (17, 62), (17, 63), (18, 35), (18, 36), (19, 52), (19, 53), (20, 60), (20, 61), (21, 34), (21, 65), (22, 37), (22, 38), (23, 39), (23, 46), (24, 51), (24, 59), (25, 43), (25, 50), (26, 47), (26, 48), (27, 38), (27, 46), (28, 49), (28, 50), (29, 44), (29, 45), (30, 40), (30, 48), (31, 56), (31, 64), (32, 33), (32, 65)]","[(0, 64), (1, 55), (1, 56), (2, 59), (2, 60), (3, 37), (4, 36), (5, 51), (5, 58), (6, 41), (7, 49), (8, 58), (9, 62), (10, 33), (11, 47), (11, 52), (12, 54), (13, 53), (16, 35), (17, 62), (18, 35), (18, 36), (19, 52), (20, 60), (21, 34), (21, 65), (22, 37), (22, 38), (23, 39), (23, 46), (29, 45), (33, 32), (34, 16), (38, 27), (39, 15), (40, 15), (40, 30), (41, 10), (42, 6), (42, 14), (43, 14), (43, 25), (44, 4), (44, 29), (45, 3), (46, 27), (47, 26), (48, 26), (48, 30), (49, 28), (50, 25), (50, 28), (51, 24), (53, 19), (54, 13), (55, 12), (56, 31), (57, 7), (57, 8), (59, 24), (61, 9), (61, 20), (63, 0), (63, 17), (64, 31), (65, 32)]"
34,11.785209399620289,0.14179515838623047,"[(0, 38), (0, 40), (1, 49), (1, 57), (2, 37), (2, 39), (3, 33), (3, 34), (4, 53), (4, 54), (5, 63), (5, 64), (6, 59), (6, 60), (7, 49), (7, 50), (8, 38), (8, 48), (9, 47), (9, 55), (10, 39), (10, 40), (11, 42), (11, 43), (12, 37), (12, 46), (13, 34), (13, 42), (14, 52), (14, 54), (15, 55), (15, 56), (16, 36), (16, 46), (17, 61), (17, 62), (18, 44), (18, 45), (19, 56), (19, 64), (20, 57), (20, 58), (21, 41), (21, 53), (22, 43), (22, 44), (23, 62), (23, 63), (24, 50), (24, 51), (25, 41), (25, 65), (26, 35), (26, 36), (27, 58), (27, 59), (28, 51), (28, 52), (29, 35), (29, 45), (30, 60), (30, 61), (31, 47), (31, 48), (32, 33), (32, 65)]","[(1, 57), (2, 37), (3, 33), (3, 34), (4, 54), (6, 60), (7, 49), (7, 50), (8, 38), (9, 55), (10, 39), (13, 42), (14, 54), (15, 55), (15, 56), (16, 36), (17, 62), (18, 44), (20, 58), (21, 41), (24, 50), (24, 51), (26, 35), (27, 59), (28, 51), (28, 52), (30, 60), (30, 61), (31, 47), (32, 65), (33, 32), (34, 13), (35, 29), (36, 26), (37, 12), (38, 0), (39, 2), (40, 0), (40, 10), (41, 25), (42, 11), (43, 11), (43, 22), (44, 22), (45, 18), (45, 29), (46, 12), (46, 16), (47, 9), (48, 8), (48, 31), (49, 1), (52, 14), (53, 4), (53, 21), (56, 19), (57, 20), (58, 27), (59, 6), (61, 17), (62, 23), (63, 5), (63, 23), (64, 5), (64, 19), (65, 25)]"
35,11.73941657359128,0.10217595100402832,"[(0, 34), (0, 43), (1, 63), (1, 64), (2, 36), (2, 37), (3, 39), (3, 47), (4, 37), (4, 38), (5, 38), (5, 46), (6, 34), (6, 42), (7, 49), (7, 57), (8, 35), (8, 43), (9, 41), (9, 42), (10, 61), (10, 62), (11, 49), (11, 50), (12, 48), (12, 56), (13, 39), (13, 40), (14, 55), (14, 64), (15, 58), (15, 59), (16, 40), (16, 48), (17, 36), (17, 44), (18, 57), (18, 58), (19, 55), (19, 56), (20, 45), (20, 46), (21, 52), (21, 53), (22, 45), (22, 47), (23, 51), (23, 60), (24, 33), (24, 41), (25, 50), (25, 65), (26, 51), (26, 52), (27, 53), (27, 54), (28, 62), (28, 63), (29, 35), (29, 44), (30, 54), (30, 61), (31, 59), (31, 60), (32, 33), (32, 65)]","[(0, 43), (1, 64), (4, 37), (4, 38), (5, 38), (5, 46), (6, 42), (7, 49), (7, 57), (8, 43), (9, 41), (11, 49), (11, 50), (13, 39), (15, 58), (17, 36), (17, 44), (18, 58), (19, 55), (20, 45), (20, 46), (21, 52), (21, 53), (23, 60), (24, 33), (24, 41), (25, 65), (27, 53), (27, 54), (30, 54), (30, 61), (31, 59), (33, 32), (34, 0), (34, 6), (35, 8), (35, 29), (36, 2), (37, 2), (39, 3), (40, 13), (40, 16), (42, 9), (44, 29), (45, 22), (47, 3), (47, 22), (48, 12), (48, 16), (50, 25), (51, 23), (51, 26), (52, 26), (55, 14), (56, 12), (56, 19), (57, 18), (59, 15), (60, 31), (61, 10), (62, 10), (62, 28), (63, 1), (63, 28), (64, 14), (65, 32)]"
36,10.716912164082702,0.09088492393493652,"[(0, 58), (0, 59), (1, 35), (1, 36), (2, 35), (2, 43), (3, 49), (3, 57), (4, 60), (4, 61), (5, 52), (5, 53), (6, 61), (6, 62), (7, 33), (7, 41), (8, 36), (8, 37), (9, 44), (9, 45), (10, 34), (10, 42), (11, 42), (11, 43), (12, 40), (12, 48), (13, 33), (13, 65), (14, 55), (14, 56), (15, 38), (15, 39), (16, 63), (16, 64), (17, 44), (17, 51), (18, 54), (18, 63), (19, 37), (19, 38), (20, 40), (20, 47), (21, 39), (21, 48), (22, 51), (22, 52), (23, 49), (23, 50), (24, 54), (24, 62), (25, 57), (25, 58), (26, 45), (26, 46), (27, 53), (27, 55), (28, 56), (28, 64), (29, 41), (29, 50), (30, 46), (30, 47), (31, 59), (31, 60), (32, 34), (32, 65)]","[(1, 35), (2, 43), (3, 49), (3, 57), (4, 60), (7, 33), (7, 41), (8, 36), (8, 37), (9, 45), (10, 42), (12, 40), (13, 33), (14, 55), (15, 39), (16, 63), (17, 44), (18, 63), (20, 40), (22, 51), (23, 49), (23, 50), (25, 57), (25, 58), (26, 45), (26, 46), (27, 53), (27, 55), (28, 56), (28, 64), (34, 10), (34, 32), (35, 2), (36, 1), (37, 19), (38, 15), (38, 19), (39, 21), (41, 29), (42, 11), (43, 11), (44, 9), (46, 30), (47, 20), (47, 30), (48, 12), (48, 21), (50, 29), (51, 17), (52, 5), (52, 22), (53, 5), (54, 18), (54, 24), (56, 14), (58, 0), (59, 0), (59, 31), (60, 31), (61, 4), (61, 6), (62, 6), (62, 24), (64, 16), (65, 13), (65, 32)]"
37,9.599749167811002,0.14793896675109863,"[(0, 35), (0, 43), (1, 45), (1, 46), (2, 53), (2, 54), (3, 56), (3, 64), (4, 34), (4, 43), (5, 52), (5, 59), (6, 63), (6, 64), (7, 60), (7, 61), (8, 36), (8, 44), (9, 53), (9, 62), (10, 44), (10, 45), (11, 35), (11, 36), (12, 61), (12, 62), (13, 50), (13, 58), (14, 55), (14, 56), (15, 57), (15, 58), (16, 49), (16, 57), (17, 59), (17, 60), (18, 40), (18, 48), (19, 40), (19, 47), (20, 42), (20, 49), (21, 54), (21, 63), (22, 38), (22, 39), (23, 37), (23, 38), (24, 37), (24, 46), (25, 50), (25, 51), (26, 41), (26, 42), (27, 39), (27, 47), (28, 33), (28, 34), (29, 48), (29, 55), (30, 51), (30, 52), (31, 41), (31, 65), (32, 33), (32, 65)]","[(0, 43), (2, 54), (3, 56), (5, 52), (6, 63), (6, 64), (7, 61), (11, 35), (11, 36), (12, 62), (13, 50), (13, 58), (14, 55), (15, 57), (15, 58), (16, 49), (16, 57), (17, 59), (18, 40), (18, 48), (19, 40), (21, 63), (22, 38), (22, 39), (24, 46), (26, 42), (27, 39), (28, 33), (28, 34), (29, 48), (29, 55), (30, 51), (30, 52), (31, 41), (31, 65), (33, 32), (34, 4), (35, 0), (36, 8), (37, 23), (37, 24), (38, 23), (41, 26), (42, 20), (43, 4), (44, 8), (44, 10), (45, 1), (45, 10), (46, 1), (47, 19), (47, 27), (49, 20), (50, 25), (51, 25), (53, 2), (53, 9), (54, 21), (56, 14), (59, 5), (60, 7), (60, 17), (61, 12), (62, 9), (64, 3), (65, 32)]"
38,9.16632289863599,0.07741284370422363,"[(0, 34), (0, 35), (1, 43), (1, 44), (2, 52), (2, 53), (3, 62), (3, 63), (4, 40), (4, 48), (5, 38), (5, 46), (6, 50), (6, 57), (7, 33), (7, 34), (8, 38), (8, 47), (9, 41), (9, 42), (10, 54), (10, 63), (11, 59), (11, 60), (12, 33), (12, 65), (13, 55), (13, 64), (14, 48), (14, 56), (15, 44), (15, 53), (16, 39), (16, 47), (17, 58), (17, 59), (18, 36), (18, 37), (19, 49), (19, 57), (20, 39), (20, 40), (21, 37), (21, 45), (22, 45), (22, 46), (23, 35), (23, 36), (24, 60), (24, 61), (25, 42), (25, 43), (26, 49), (26, 58), (27, 56), (27, 64), (28, 54), (28, 55), (29, 50), (29, 51), (30, 61), (30, 62), (31, 51), (31, 52), (32, 41), (32, 65)]","[(0, 34), (3, 62), (4, 48), (5, 38), (5, 46), (7, 33), (7, 34), (8, 38), (8, 47), (9, 42), (10, 54), (11, 59), (12, 33), (12, 65), (13, 55), (13, 64), (14, 48), (14, 56), (15, 44), (16, 47), (18, 37), (20, 39), (20, 40), (21, 37), (22, 46), (24, 61), (25, 42), (25, 43), (26, 58), (27, 56), (29, 50), (29, 51), (30, 61), (30, 62), (31, 52), (32, 41), (35, 0), (35, 23), (36, 18), (36, 23), (39, 16), (40, 4), (41, 9), (43, 1), (44, 1), (45, 21), (45, 22), (49, 19), (49, 26), (50, 6), (51, 31), (52, 2), (53, 2), (53, 15), (54, 28), (55, 28), (57, 6), (57, 19), (58, 17), (59, 17), (60, 11), (60, 24), (63, 3), (63, 10), (64, 27), (65, 32)]"
39,11.040642485255205,0.09630012512207031,"[(0, 38), (0, 39), (1, 53), (1, 62), (2, 62), (2, 63), (3, 54), (3, 55), (4, 46), (4, 47), (5, 50), (5, 51), (6, 49), (6, 57), (7, 37), (7, 38), (8, 37), (8, 44), (9, 63), (9, 64), (10, 39), (10, 40), (11, 45), (11, 50), (12, 55), (12, 56), (13, 35), (13, 36), (14, 40), (14, 48), (15, 53), (15, 60), (16, 33), (16, 34), (17, 42), (17, 49), (18, 52), (18, 61), (19, 54), (19, 61), (20, 59), (20, 60), (21, 56), (21, 64), (22, 36), (22, 43), (23, 57), (23, 58), (24, 51), (24, 52), (25, 58), (25, 59), (26, 41), (26, 65), (27, 43), (27, 44), (28, 47), (28, 48), (29, 34), (29, 42), (30, 45), (30, 46), (31, 35), (31, 41), (32, 33), (32, 65)]","[(1, 62), (2, 63), (3, 54), (3, 55), (6, 49), (7, 38), (8, 37), (8, 44), (9, 63), (9, 64), (11, 45), (13, 35), (14, 40), (14, 48), (15, 53), (16, 33), (16, 34), (20, 60), (22, 36), (23, 58), (24, 52), (25, 59), (26, 41), (26, 65), (27, 44), (28, 47), (29, 42), (30, 46), (31, 35), (33, 32), (34, 29), (36, 13), (37, 7), (38, 0), (39, 0), (39, 10), (40, 10), (41, 31), (42, 17), (43, 22), (43, 27), (45, 30), (46, 4), (47, 4), (48, 28), (49, 17), (50, 5), (50, 11), (51, 5), (51, 24), (52, 18), (53, 1), (54, 19), (55, 12), (56, 12), (56, 21), (57, 6), (57, 23), (58, 25), (59, 20), (60, 15), (61, 18), (61, 19), (62, 2), (64, 21), (65, 32)]"
40,9.19237394927245,1.827436923980713,"[(0, 56), (0, 64), (1, 55), (1, 63), (2, 57), (2, 58), (3, 47), (3, 48), (4, 52), (4, 60), (5, 44), (5, 45), (6, 48), (6, 56), (7, 33), (7, 65), (8, 37), (8, 45), (9, 51), (9, 52), (10, 54), (10, 55), (11, 50), (11, 51), (12, 35), (12, 36), (13, 53), (13, 61), (14, 37), (14, 38), (15, 53), (15, 62), (16, 58), (16, 59), (17, 46), (17, 47), (18, 49), (18, 57), (19, 63), (19, 64), (20, 34), (20, 35), (21, 42), (21, 43), (22, 54), (22, 62), (23, 43), (23, 49), (24, 33), (24, 42), (25, 38), (25, 39), (26, 60), (26, 61), (27, 36), (27, 44), (28, 40), (28, 46), (29, 34), (29, 41), (30, 50), (30, 59), (31, 39), (31, 40), (32, 41), (32, 65)]","[(0, 56), (0, 64), (1, 63), (3, 48), (4, 52), (4, 60), (5, 45), (7, 33), (7, 65), (8, 37), (9, 51), (9, 52), (10, 54), (10, 55), (11, 50), (12, 36), (13, 53), (15, 62), (16, 59), (18, 49), (19, 63), (20, 34), (21, 42), (21, 43), (23, 43), (25, 38), (25, 39), (26, 61), (27, 36), (27, 44), (28, 46), (33, 24), (34, 29), (35, 12), (35, 20), (37, 14), (38, 14), (39, 31), (40, 28), (40, 31), (41, 29), (41, 32), (42, 24), (44, 5), (45, 8), (46, 17), (47, 3), (47, 17), (48, 6), (49, 23), (50, 30), (51, 11), (53, 15), (54, 22), (55, 1), (56, 6), (57, 2), (57, 18), (58, 2), (58, 16), (59, 30), (60, 26), (61, 13), (62, 22), (64, 19), (65, 32)]"
41,12.16131042797499,0.42583608627319336,"[(0, 47), (0, 48), (1, 46), (1, 47), (2, 43), (2, 44), (3, 56), (3, 64), (4, 40), (4, 48), (5, 53), (5, 54), (6, 57), (6, 58), (7, 44), (7, 45), (8, 36), (8, 45), (9, 52), (9, 53), (10, 34), (10, 35), (11, 49), (11, 57), (12, 54), (12, 55), (13, 55), (13, 56), (14, 60), (14, 61), (15, 61), (15, 62), (16, 49), (16, 50), (17, 39), (17, 40), (18, 37), (18, 38), (19, 42), (19, 50), (20, 38), (20, 39), (21, 59), (21, 60), (22, 41), (22, 42), (23, 35), (23, 43), (24, 51), (24, 59), (25, 33), (25, 34), (26, 63), (26, 64), (27, 36), (27, 37), (28, 51), (28, 58), (29, 46), (29, 52), (30, 33), (30, 65), (31, 62), (31, 63), (32, 41), (32, 65)]","[(0, 47), (0, 48), (1, 46), (1, 47), (3, 56), (3, 64), (4, 48), (6, 57), (8, 36), (9, 52), (10, 34), (10, 35), (11, 49), (11, 57), (12, 54), (13, 56), (14, 60), (17, 40), (18, 37), (19, 42), (22, 42), (23, 35), (23, 43), (25, 33), (26, 63), (26, 64), (28, 51), (30, 33), (30, 65), (31, 62), (32, 65), (34, 25), (36, 27), (37, 27), (38, 18), (38, 20), (39, 17), (39, 20), (40, 4), (41, 22), (41, 32), (43, 2), (44, 2), (44, 7), (45, 7), (45, 8), (46, 29), (49, 16), (50, 16), (50, 19), (51, 24), (52, 29), (53, 5), (53, 9), (54, 5), (55, 12), (55, 13), (58, 6), (58, 28), (59, 21), (59, 24), (60, 21), (61, 14), (61, 15), (62, 15), (63, 31)]"
42,10.717736679658053,0.20480990409851074,"[(0, 37), (0, 44), (1, 53), (1, 62), (2, 49), (2, 50), (3, 46), (3, 54), (4, 35), (4, 36), (5, 58), (5, 59), (6, 39), (6, 40), (7, 60), (7, 61), (8, 46), (8, 47), (9, 45), (9, 50), (10, 38), (10, 39), (11, 41), (11, 42), (12, 49), (12, 57), (13, 53), (13, 61), (14, 56), (14, 64), (15, 36), (15, 45), (16, 51), (16, 52), (17, 62), (17, 63), (18, 52), (18, 60), (19, 42), (19, 43), (20, 57), (20, 58), (21, 55), (21, 56), (22, 51), (22, 59), (23, 54), (23, 55), (24, 43), (24, 44), (25, 47), (25, 48), (26, 34), (26, 35), (27, 37), (27, 38), (28, 63), (28, 64), (29, 40), (29, 48), (30, 33), (30, 34), (31, 41), (31, 65), (32, 33), (32, 65)]","[(1, 62), (2, 49), (2, 50), (3, 46), (3, 54), (6, 39), (8, 46), (8, 47), (9, 45), (10, 38), (10, 39), (12, 49), (12, 57), (13, 53), (14, 64), (15, 45), (16, 51), (16, 52), (17, 62), (19, 42), (20, 58), (24, 43), (25, 47), (25, 48), (26, 35), (27, 38), (30, 33), (31, 41), (32, 33), (32, 65), (34, 26), (34, 30), (35, 4), (36, 4), (36, 15), (37, 0), (37, 27), (40, 6), (40, 29), (41, 11), (42, 11), (43, 19), (44, 0), (44, 24), (48, 29), (50, 9), (51, 22), (52, 18), (53, 1), (54, 23), (55, 21), (55, 23), (56, 14), (56, 21), (57, 20), (58, 5), (59, 5), (59, 22), (60, 7), (60, 18), (61, 7), (61, 13), (63, 17), (63, 28), (64, 28), (65, 31)]"
43,9.10067729344729,0.15679001808166504,"[(0, 33), (0, 34), (1, 60), (1, 61), (2, 41), (2, 50), (3, 59), (3, 60), (4, 52), (4, 53), (5, 58), (5, 59), (6, 44), (6, 45), (7, 35), (7, 42), (8, 37), (8, 38), (9, 62), (9, 63), (10, 39), (10, 40), (11, 55), (11, 56), (12, 56), (12, 64), (13, 38), (13, 39), (14, 34), (14, 42), (15, 46), (15, 47), (16, 45), (16, 46), (17, 35), (17, 36), (18, 51), (18, 52), (19, 43), (19, 44), (20, 57), (20, 58), (21, 53), (21, 54), (22, 40), (22, 48), (23, 49), (23, 50), (24, 47), (24, 48), (25, 54), (25, 55), (26, 63), (26, 64), (27, 61), (27, 62), (28, 41), (28, 65), (29, 43), (29, 51), (30, 36), (30, 37), (31, 49), (31, 57), (32, 33), (32, 65)]","[(1, 60), (5, 58), (5, 59), (7, 35), (7, 42), (8, 37), (8, 38), (9, 62), (11, 56), (12, 56), (14, 34), (15, 47), (17, 35), (18, 51), (19, 43), (21, 53), (23, 50), (26, 63), (28, 65), (32, 33), (33, 0), (34, 0), (36, 17), (36, 30), (37, 30), (38, 13), (39, 10), (39, 13), (40, 10), (40, 22), (41, 2), (41, 28), (42, 14), (43, 29), (44, 6), (44, 19), (45, 6), (45, 16), (46, 15), (46, 16), (47, 24), (48, 22), (48, 24), (49, 23), (49, 31), (50, 2), (51, 29), (52, 4), (52, 18), (53, 4), (54, 21), (54, 25), (55, 11), (55, 25), (57, 20), (57, 31), (58, 20), (59, 3), (60, 3), (61, 1), (61, 27), (62, 27), (63, 9), (64, 12), (64, 26), (65, 32)]"
